ax;ay;az;d_row;d_pitch;d_yaw
-2.37107;0.00549;9.87041;-5.38125;166.73125;10.85000
-2.42902;-0.08052;9.88261;-7.21875;165.94376;11.59375
-2.38937;0.02379;9.89786;-4.37500;161.74374;9.49375
-2.43878;-0.00122;9.88139;-6.95625;161.30624;11.50625
-2.46989;-0.04209;9.88749;-6.25625;157.67500;10.54375
-2.48026;0.02440;9.82466;-5.03125;154.91875;10.76250
-2.53211;-0.03904;9.85882;-6.95625;153.82500;10.63125
-2.54065;0.01464;9.84174;-4.68125;150.54375;11.20000
-2.55163;-0.01708;9.83869;-5.77500;147.87500;11.20000
-2.57237;0.01525;9.83381;-5.60000;145.73125;11.24375
-2.61446;-0.02013;9.83747;-6.16875;143.19376;11.20000
-2.61751;-0.01586;9.81246;-5.03125;140.43750;10.89375
-2.65777;-0.04209;9.81856;-6.16875;139.12500;11.20000
-2.64008;-0.00427;9.82893;-4.94375;135.71249;10.45625
-2.69437;-0.01647;9.80636;-5.90625;134.79375;11.76875
-2.73036;-0.05429;9.81307;-4.59375;131.77499;11.85625
-2.69559;0.03782;9.78013;-4.50625;129.63126;10.85000
-2.72792;-0.02806;9.78928;-6.43125;129.45625;11.28750
-2.71816;0.00183;9.76793;-5.73125;125.60625;10.89375
-2.78526;-0.03233;9.79599;-5.46875;124.11875;11.81250
-2.79075;-0.00549;9.80514;-5.03125;121.36250;11.24375
-2.80417;-0.00488;9.80758;-4.98750;119.30625;11.72500
-2.85846;-0.05063;9.77281;-4.81250;116.50625;11.94375
-2.82125;0.01403;9.77586;-4.06875;114.75625;10.19375
-2.83894;-0.00732;9.73194;-4.11250;112.17500;11.72500
-2.91885;-0.05734;9.75451;-5.64375;111.51875;12.11875
-2.87859;-0.00305;9.73621;-3.63125;107.53750;10.45625
-2.89628;-0.00671;9.71913;-5.03125;106.05000;12.38125
-2.94630;-0.05124;9.77037;-5.25000;101.89375;10.80625
-2.89811;0.00244;9.74353;-3.50000;99.18125;11.50625
-2.94081;-0.03355;9.75085;-4.85625;97.78125;12.51250
-2.93593;-0.04270;9.75939;-4.24375;94.63125;10.80625
-2.93471;0.01586;9.71791;-3.89375;91.52500;11.76875
-3.01706;-0.06100;9.75573;-5.20625;90.86875;12.07500
-2.97619;-0.00244;9.70754;-2.40625;86.27500;12.33750
-3.00913;-0.06527;9.69778;-4.68125;85.44375;12.25000
-3.01523;-0.01403;9.73499;-3.10625;81.37500;11.15625
-3.00608;-0.01281;9.69473;-3.93750;79.84375;12.38125
-3.04390;-0.05124;9.75390;-5.51250;78.61875;11.59375
-3.02316;-0.00732;9.70022;-2.93125;72.88750;13.60625
-3.07867;-0.05368;9.76183;-4.02500;71.13750;10.76250
-3.02255;0.01525;9.66667;-2.27500;66.85000;11.76875
-3.07684;-0.04941;9.69595;-5.11875;66.41250;12.38125
-3.07013;-0.02684;9.68314;-3.32500;63.39375;11.41875
-3.06891;-0.00061;9.71425;-3.54375;61.20625;12.11875
-3.09453;-0.06405;9.70693;-4.37500;58.18750;13.08125
-3.09087;-0.01342;9.70083;-2.88750;55.12500;11.33125
-3.06098;0.00854;9.64288;-2.62500;52.50000;12.20625
-3.11100;-0.06405;9.70754;-4.90000;51.75625;12.46875
-3.08721;0.00549;9.69778;-1.88125;45.76250;12.99375
-3.11710;-0.02501;9.68863;-4.33125;45.19375;12.03125
-3.10490;-0.01037;9.67460;-1.66250;40.73125;12.51250
-3.12015;-0.04148;9.70083;-3.23750;38.71875;12.68750
-3.12137;-0.02257;9.70083;-2.53750;36.05000;12.55625
-3.12198;-0.01952;9.68375;-2.75625;33.73125;12.11875
-3.14028;-0.05673;9.66667;-3.19375;31.54375;12.29375
-3.09331;0.02318;9.69412;-1.88125;28.35000;12.55625
-3.12930;-0.05002;9.66545;-3.36875;27.08125;13.56250
-3.11100;-0.02440;9.69290;-2.05625;22.96875;11.94375
-3.11283;-0.00976;9.67521;-2.58125;21.43750;13.60625
-3.15004;-0.07930;9.67399;-2.88750;17.85000;11.81250
-3.08599;0.01220;9.65630;-1.40000;14.65625;12.77500
-3.14638;-0.06710;9.69717;-3.01875;14.48125;13.51875
-3.09575;0.01708;9.67338;-1.26875;9.93125;12.29375
-3.11161;-0.01281;9.68802;-2.62500;8.18125;12.33750
-3.11527;-0.02013;9.70449;-1.70625;4.68125;13.65000
-3.10978;-0.05307;9.69778;-2.71250;2.45000;12.55625
-3.07867;0.00244;9.66972;-1.09375;-1.66250;12.46875
-3.12015;-0.05307;9.66606;-2.45000;-2.49375;14.17500
-3.12320;-0.03050;9.72584;-1.35625;-6.34375;12.07500
-3.07867;0.00305;9.66911;-0.70000;-10.23750;14.00000
-3.09514;-0.03294;9.70449;-1.79375;-13.08125;14.04375
-3.07257;-0.01830;9.70510;-1.31250;-15.57500;12.73125
-3.04939;-0.00854;9.70266;-0.74375;-18.68125;12.64375
-3.06708;-0.05124;9.69412;-1.70625;-20.16875;13.95625
-3.02987;-0.00976;9.70815;-1.00625;-23.53750;12.33750
-3.06159;-0.04880;9.67033;-1.61875;-25.02500;14.04375
-3.06098;-0.05307;9.69351;-0.78750;-28.30625;13.12500
-3.02072;-0.01281;9.70266;-1.22500;-30.53750;13.12500
-3.02560;-0.01220;9.75878;-1.70625;-32.41875;13.56250
-3.02621;-0.05002;9.73499;-1.48750;-35.35000;12.46875
-2.99327;-0.00915;9.69595;-0.48125;-38.98125;13.51875
-2.99754;-0.04148;9.74353;-1.61875;-40.99375;13.30000
-2.98351;-0.03538;9.68192;-0.48125;-44.05625;13.65000
-2.98046;-0.02318;9.77098;-1.13750;-45.36875;12.73125
-2.93288;0.00000;9.70266;0.70000;-49.17500;14.04375
-2.97131;-0.04026;9.74353;-1.75000;-50.53125;13.95625
-2.92434;-0.02806;9.75512;0.08750;-53.59375;12.46875
-2.88774;0.00976;9.69473;0.08750;-55.95625;13.65000
-2.90787;-0.05368;9.75024;-1.35625;-56.91875;14.39375
-2.88652;-0.01647;9.73255;0.35000;-61.25000;13.34375
-2.89201;-0.02013;9.74048;-0.74375;-63.26250;13.65000
-2.86334;-0.01525;9.79111;0.43750;-66.54375;13.95625
-2.84931;0.00000;9.78806;-0.43750;-67.94375;13.73750
-2.79929;-0.01952;9.74536;0.08750;-70.70000;14.21875
-2.82735;-0.06771;9.76000;-0.74375;-71.83750;13.78125
-2.79929;0.01769;9.79538;1.70625;-76.21250;13.69375
-2.77611;-0.04087;9.77647;-0.78750;-76.47500;15.66250
-2.79929;-0.05124;9.81429;0.30625;-79.45000;13.08125
-2.69254;0.04758;9.74841;1.92500;-82.81875;12.90625
-2.74866;-0.04880;9.82832;-1.88125;-81.76875;15.09375
-2.71145;-0.02745;9.81063;1.88125;-86.66875;13.47500
-2.66875;0.02928;9.77891;-1.44375;-88.41875;14.70000
-2.71206;-0.05795;9.82893;1.09375;-91.74375;14.39375
-2.61812;0.02440;9.83930;0.52500;-93.84375;13.56250
-2.61568;-0.00610;9.82588;0.52500;-95.94375;15.22500
-2.61324;-0.06039;9.83869;0.78750;-98.17500;14.00000
-2.57969;0.04148;9.87956;1.57500;-100.75625;13.56250
-2.56566;0.01464;9.82710;-0.13125;-102.28750;15.05000
-2.56688;-0.03355;9.87102;0.61250;-104.38750;14.48125
-2.52662;0.00305;9.87102;1.53125;-107.71250;13.30000
-2.50649;0.00549;9.84540;0.61250;-109.41875;14.61250
-2.48941;-0.04575;9.84540;1.22500;-112.83125;14.17500
-2.47416;-0.00793;9.86980;1.26875;-115.71875;13.69375
-2.42170;0.01891;9.88566;1.18125;-117.81875;14.48125
-2.41072;-0.03721;9.91555;0.26250;-119.43750;14.43750
-2.35765;0.02440;9.91982;1.75000;-122.93750;13.65000
-2.34057;0.00671;9.85821;0.87500;-124.46875;14.83125
-2.33630;-0.04209;9.88505;0.74375;-126.26250;14.35000
-2.29909;0.02562;9.89847;3.06250;-128.97501;13.56250
-2.27286;0.01098;9.91372;0.91875;-129.32500;14.70000
-2.26859;-0.02013;9.91738;1.88125;-130.85625;15.22500
-2.23809;0.00366;9.93629;0.96250;-132.43124;13.69375
-2.16550;0.02074;9.90884;2.45000;-135.18750;15.61875
-2.20332;0.00793;9.94544;0.83125;-135.23125;14.65625
-2.10633;0.03294;9.91982;3.23750;-138.25000;14.65625
-2.11060;-0.02135;9.92531;0.39375;-137.41875;15.13750
-2.06729;0.01281;9.97045;1.70625;-140.08749;14.39375
-2.05936;0.01952;9.95276;1.66250;-140.65625;14.87500
-2.07095;-0.01159;9.95581;1.35625;-142.14375;15.00625
-2.00019;0.02196;9.95459;2.40625;-143.36874;13.78125
-1.97640;0.02745;9.96130;2.14375;-145.29375;14.78750
-1.94590;-0.00427;9.98326;1.66250;-146.21249;15.13750
-1.90808;-0.00854;9.97411;2.49375;-148.66251;14.78750
-1.88429;0.02928;10.02657;1.92500;-150.76250;14.87500
-1.83549;0.02196;10.00339;2.40625;-152.60001;15.40000
-1.80011;0.00793;10.01620;1.92500;-154.26250;14.87500
-1.79096;-0.00061;9.99851;2.05625;-156.18750;14.65625
-1.75192;0.04026;10.03694;1.83750;-157.85001;15.18125
-1.70617;0.04636;10.04609;2.31875;-159.68750;15.05000
-1.68787;0.00061;10.03023;2.36250;-162.31250;14.56875
-1.65859;0.03965;9.99790;2.62500;-164.10625;15.22500
-1.62504;0.00427;10.01071;1.75000;-165.15625;15.96875
-1.59088;0.01891;10.04121;2.66875;-167.25626;14.56875
-1.52622;0.06344;10.05707;2.49375;-169.57500;15.61875
-1.53659;0.00793;10.04853;2.27500;-170.14375;14.74375
-1.45973;0.07381;10.03511;3.93750;-172.41875;14.74375
-1.45607;-0.00732;10.06195;0.70000;-171.23750;15.53125
-1.39507;0.04697;10.03511;3.50000;-173.07500;14.30625
-1.40666;0.02074;10.04975;1.83750;-172.33125;15.53125
-1.35237;0.03172;10.07964;3.19375;-173.90625;14.78750
-1.30296;0.06283;10.06683;2.36250;-173.33749;14.74375
-1.28588;0.01952;10.10648;2.01250;-173.38126;15.35625
-1.22488;0.05856;10.08269;3.19375;-174.64999;15.22500
-1.21390;0.02196;10.07354;2.05625;-174.82500;15.88125
-1.18340;0.02928;10.08574;3.19375;-176.61874;14.43750
-1.11508;0.04392;10.10953;2.05625;-176.57500;15.26875
-1.10471;0.03111;10.12905;2.27500;-177.62500;15.61875
-1.06567;0.05490;10.12478;2.80000;-179.85625;14.96250
-1.00894;0.03050;10.13881;2.53750;-180.51250;15.31250
-0.98881;0.05795;10.13027;2.58125;-182.52499;15.22500
-0.95831;0.03843;10.12295;2.88750;-184.18750;15.48750
-0.91500;0.05246;10.12234;2.36250;-185.80624;15.09375
-0.88633;0.03111;10.10221;2.31875;-187.99374;15.22500
-0.84607;0.06588;10.16016;3.50000;-189.26250;14.96250
-0.81801;0.04270;10.14857;2.84375;-190.13750;16.01250
-0.77775;0.02501;10.13759;2.93125;-190.92500;14.65625
-0.71736;0.04819;10.08818;3.67500;-191.40625;15.13750
-0.69784;0.05063;10.13088;3.50000;-191.36250;15.44375
-0.67771;0.01464;10.11441;2.49375;-190.05000;15.88125
-0.62281;0.05856;10.11197;2.80000;-189.78751;14.96250
-0.56059;0.07869;10.09733;3.23750;-188.95625;16.49375
-0.58316;0.01708;10.15345;2.31875;-188.73750;15.22500
-0.50142;0.06893;10.13027;2.75625;-187.77499;14.08750
-0.47397;0.06649;10.12295;2.97500;-187.81876;16.10000
-0.45384;0.03355;10.16748;3.63125;-187.77499;13.73750
-0.36173;0.12810;10.15894;2.10000;-188.21249;16.80000
-0.36600;0.00427;10.13088;2.71250;-188.86874;15.18125
-0.29829;0.07625;10.12661;3.45625;-189.65625;13.73750
-0.25803;0.09089;10.16260;3.41250;-190.53125;16.36250
-0.23302;0.04941;10.15772;2.97500;-191.58125;15.35625
-0.18178;0.07808;10.17785;2.80000;-191.71249;15.53125
-0.18483;0.04758;10.17541;2.49375;-193.15625;15.61875
-0.11773;0.06649;10.16443;3.15000;-193.55000;14.26250
-0.05307;0.12932;10.11624;3.19375;-194.20625;15.53125
-0.09577;0.02135;10.15589;2.93125;-194.20625;14.83125
-0.00427;0.06527;10.16748;3.15000;-194.33749;14.48125
0.00793;0.05307;10.14369;2.36250;-193.76875;15.83750
0.08601;0.09638;10.14186;3.45625;-193.28751;14.83125
0.10309;0.09394;10.15528;2.58125;-191.71249;15.83750
0.14274;0.03416;10.16260;2.45000;-190.83749;15.57500
0.18300;0.08174;10.12356;3.19375;-190.22501;14.96250
0.22997;0.07076;10.12539;2.66875;-188.78125;15.40000
0.25254;0.07869;10.14125;2.97500;-187.73125;16.31875
0.27084;0.06710;10.17053;2.88750;-187.33749;15.31250
0.33428;0.10919;10.13088;3.67500;-187.60001;14.56875
0.38003;0.07930;10.13820;2.58125;-186.81250;16.62500
0.38430;0.08662;10.13698;2.53750;-186.50626;14.61250
0.47580;0.12322;10.13576;3.10625;-187.07500;15.31250
0.50813;0.07503;10.13881;3.32500;-188.12500;16.18750
0.50630;0.06039;10.15284;2.45000;-187.81876;15.09375
0.58377;0.10980;10.13820;2.58125;-189.17500;14.17500
0.59292;0.07686;10.16870;2.58125;-189.70000;16.27500
0.63440;0.07686;10.13759;2.80000;-188.91251;15.44375
0.68930;0.10797;10.10770;2.93125;-189.21875;15.05000
0.69662;0.07381;10.11624;2.36250;-188.16875;16.66875
0.72834;0.09577;10.07842;2.93125;-187.81876;14.56875
0.80764;0.13908;10.10709;2.84375;-184.84375;16.45000
0.79239;0.11041;10.09733;2.49375;-183.83749;15.00625
0.86193;0.11224;10.07110;2.84375;-181.21249;15.53125
0.88450;0.07381;10.10282;3.01875;-179.55000;15.13750
0.95953;0.10675;10.10404;2.97500;-177.05624;14.78750
0.96136;0.10065;10.10953;2.05625;-175.48125;15.44375
0.98271;0.07442;10.08452;2.80000;-173.99374;15.61875
1.03090;0.07686;10.06378;1.53125;-172.24374;15.61875
1.04798;0.04880;10.08391;2.01250;-171.63126;14.87500
1.10410;0.11041;10.07476;2.97500;-171.67500;14.70000
1.19682;0.16958;10.03328;1.09375;-169.39999;16.40625
1.13094;0.06100;10.15406;1.40000;-170.23125;14.87500
1.22305;0.11895;10.12234;1.40000;-169.39999;14.13125
1.23403;0.05978;10.08452;1.70625;-169.70625;16.66875
1.25172;0.08357;10.07354;2.62500;-169.66251;15.00625
1.34200;0.15311;10.05890;2.62500;-169.26875;13.60625
1.36152;0.10919;10.01132;2.71250;-169.44376;15.70625
1.34993;0.07930;10.03999;2.27500;-167.51875;15.18125
1.44387;0.14396;10.03938;2.14375;-166.90625;14.30625
1.44631;0.10736;10.00156;2.49375;-166.07500;15.61875
1.45485;0.09455;10.06073;1.83750;-163.88750;14.61250
1.49633;0.09028;10.00217;2.27500;-161.08749;15.61875
1.52134;0.11529;9.99546;2.88750;-158.59375;13.82500
1.58112;0.14457;10.01071;2.27500;-156.36250;15.35625
1.59881;0.08296;10.00217;1.79375;-153.51875;16.23125
1.63602;0.11590;9.99119;2.23125;-152.07500;14.21875
1.67201;0.13298;9.96191;2.23125;-149.93124;14.56875
1.71410;0.12261;10.00034;2.31875;-148.00626;15.22500
1.72935;0.12444;10.00522;1.75000;-146.86874;14.83125
1.74765;0.09394;9.95581;2.31875;-144.76875;15.18125
1.83122;0.17629;9.99058;1.70625;-142.71249;14.48125
1.82573;0.10736;9.94056;1.26875;-140.78751;15.09375
1.84952;0.10553;9.93263;1.22500;-139.03751;15.22500
1.86477;0.08845;9.94361;1.96875;-137.94376;14.52500
1.94895;0.18178;9.97838;2.01250;-136.80624;13.91250
1.94407;0.12017;9.93507;1.61875;-135.40625;15.79375
1.94651;0.12017;9.89969;1.92500;-134.96875;14.04375
2.06363;0.18422;9.88017;1.96875;-133.61250;13.43125
2.00934;0.09760;9.93934;1.22500;-132.47501;15.53125
2.02581;0.11285;9.97472;1.09375;-130.68124;14.91875
2.04777;0.10797;9.95154;0.83125;-129.36874;13.91250
2.10145;0.15311;9.91616;0.87500;-128.45000;14.74375
2.12829;0.16287;9.92897;1.70625;-125.82500;14.00000
2.16611;0.12566;9.88322;0.30625;-123.15625;14.52500
2.18136;0.12993;9.84113;1.75000;-121.23125;13.86875
2.21308;0.15982;9.86980;1.05000;-118.86875;14.00000
2.22223;0.12200;9.84662;1.18125;-116.55000;15.26875
2.24175;0.11041;9.84174;1.18125;-114.27500;13.91250
2.27835;0.15067;9.83198;1.00625;-111.60625;13.73750
2.28933;0.10431;9.89237;0.13125;-109.15625;14.87500
2.34362;0.16958;9.86614;1.00625;-106.75000;12.90625
2.32959;0.12932;9.83503;0.56875;-103.86250;15.40000
2.31312;0.08723;9.87041;1.35625;-100.66875;13.47500
2.43390;0.20923;9.83808;-0.04375;-98.04375;14.74375
2.39486;0.09150;9.82710;0.35000;-96.07500;13.69375
2.44122;0.13847;9.78501;0.74375;-93.93125;13.51875
2.42658;0.11224;9.84601;0.21875;-90.47500;15.00625
2.49185;0.16897;9.82161;0.17500;-88.41875;13.08125
2.49551;0.14274;9.80575;0.35000;-88.02500;15.00625
2.50710;0.12566;9.81551;-0.04375;-85.09375;14.39375
2.51015;0.14701;9.81368;0.13125;-82.77500;13.21250
2.55407;0.14274;9.79294;-0.08750;-81.06875;13.65000
2.55651;0.14884;9.78989;-0.21875;-78.53125;14.26250
2.58396;0.15799;9.79294;-0.65625;-76.08125;13.82500
2.57969;0.11468;9.81246;-0.30625;-73.63125;13.73750
2.62971;0.16714;9.74414;0.43750;-71.88125;12.68750
2.62849;0.16836;9.80087;-0.13125;-69.95625;14.61250
2.61629;0.11163;9.78745;-0.61250;-67.63750;14.48125
2.68034;0.17690;9.76183;0.48125;-65.36250;12.60000
2.66326;0.12871;9.74353;-0.70000;-62.65000;14.65625
2.72304;0.18178;9.75207;0.39375;-61.16250;13.12500
2.69742;0.15738;9.78196;-0.87500;-58.97500;13.47500
2.69498;0.11224;9.77891;-0.65625;-56.61250;13.08125
2.74256;0.15677;9.72828;-1.05000;-52.63125;14.17500
2.73585;0.13176;9.77098;-0.96250;-50.44375;12.99375
2.75781;0.16836;9.75329;-1.44375;-47.77500;14.30625
2.76696;0.12078;9.71669;-0.08750;-45.28125;13.51875
2.78648;0.18178;9.69961;-0.21875;-43.13750;13.16875
2.78343;0.12261;9.67887;-0.48125;-40.11875;14.30625
2.79502;0.13969;9.71181;-1.05000;-37.71250;13.21250
2.81820;0.17995;9.71730;-1.13750;-35.30625;13.12500
2.82979;0.16958;9.70815;-0.70000;-33.11875;13.69375
2.84748;0.17812;9.64837;1.05000;-31.45625;12.90625
2.84931;0.18056;9.65569;0.30625;-25.55000;12.38125
2.85663;0.19520;9.71669;-2.27500;-23.45000;13.78125
2.82491;0.12627;9.68680;-1.18125;-20.82500;13.73750
2.86761;0.18117;9.71425;-0.96250;-18.68125;12.90625
2.85297;0.14396;9.70510;-1.57500;-16.53750;13.47500
2.87005;0.12505;9.70022;-1.92500;-13.34375;12.95000
2.87188;0.13969;9.71303;-1.53125;-11.15625;12.51250
2.85053;0.11407;9.75573;-1.88125;-8.00625;13.43125
2.91641;0.17629;9.63861;-1.92500;-6.21250;12.25000
2.93166;0.19276;9.66057;-1.44375;-4.15625;12.86250
2.91641;0.20557;9.66423;-0.48125;-1.35625;12.90625
2.92007;0.18422;9.63983;-2.62500;3.28125;12.99375
2.91397;0.17202;9.67643;-2.31875;6.08125;14.87500
2.90726;0.13969;9.67765;-1.92500;8.44375;12.42500
2.93654;0.17934;9.69839;-1.61875;10.89375;11.28750
2.91092;0.14457;9.71608;-2.62500;14.30625;14.17500
2.88530;0.10614;9.68375;-2.40625;15.92500;12.73125
2.92556;0.17324;9.68497;-1.88125;18.72500;12.68750
2.91885;0.16226;9.70144;-2.31875;20.78125;14.08750
2.93471;0.15555;9.70144;-1.48750;22.61875;11.90000
2.92678;0.16348;9.72401;-3.01875;26.29375;12.81875
2.89079;0.10797;9.68009;-2.45000;28.26250;11.46250
2.90482;0.17751;9.69290;-2.66875;31.41250;12.73125
2.88530;0.11773;9.72035;-2.75625;34.65000;12.68750
2.92007;0.17812;9.70022;-2.80000;37.31875;11.68125
2.88164;0.16226;9.67643;-2.88750;39.50625;13.16875
2.88835;0.11773;9.68131;-2.84375;42.74375;11.94375
2.91397;0.18544;9.70449;-2.97500;45.28125;10.93750
2.90909;0.18056;9.71730;-3.71875;48.56250;13.03750
2.86395;0.10431;9.72279;-3.01875;51.31875;12.29375
2.88164;0.16653;9.68985;-3.01875;54.03125;10.93750
2.88652;0.16409;9.70632;-3.23750;57.13750;12.81875
2.86395;0.13664;9.73133;-3.01875;60.06875;11.37500
2.88347;0.15616;9.68497;-3.63125;62.43125;12.07500
2.84504;0.14213;9.69290;-4.02500;65.10000;12.51250
2.84077;0.12932;9.71181;-4.20000;67.72500;11.59375
2.82735;0.17629;9.75451;-3.63125;70.52500;11.50625
2.82918;0.15250;9.73743;-4.02500;72.49375;12.90625
2.81637;0.12383;9.70693;-3.36875;74.94375;11.06875
2.83833;0.18727;9.70571;-3.41250;77.52500;11.76875
2.80478;0.12261;9.71364;-3.98125;79.84375;12.20625
2.76940;0.12261;9.73438;-3.71875;82.29375;10.98125
2.80295;0.18300;9.72950;-3.89375;86.31875;12.60000
2.75293;0.12688;9.75451;-4.28750;87.85000;11.94375
2.76391;0.15921;9.74414;-4.59375;90.03750;10.67500
2.75354;0.13847;9.74353;-4.55000;93.14375;12.55625
2.71450;0.13725;9.71852;-3.76250;94.85000;11.24375
2.74378;0.16714;9.72279;-4.63750;97.69375;11.37500
2.69437;0.14396;9.75085;-4.94375;100.05625;12.60000
2.66204;0.12810;9.75024;-4.46250;102.68125;10.71875
2.69254;0.16897;9.76366;-4.28750;105.08750;11.33125
2.68095;0.17324;9.74658;-4.33125;107.01250;12.33750
2.64130;0.12261;9.77525;-3.89375;109.37500;11.90000
2.63337;0.15372;9.77159;-4.33125;113.09375;11.20000
2.64069;0.17080;9.76183;-4.55000;115.10625;12.38125
2.58396;0.10248;9.77708;-4.55000;117.55625;10.85000
2.59372;0.17507;9.77891;-4.55000;119.78750;10.89375
2.56566;0.11773;9.81246;-4.90000;122.19375;11.76875
2.55346;0.16348;9.79233;-4.76875;123.85625;11.72500
2.51564;0.13664;9.81307;-4.85625;126.56875;10.93750
2.54919;0.16104;9.80880;-4.98750;128.27499;9.49375
2.47660;0.11834;9.80880;-5.51250;131.11874;11.28750
2.48148;0.13054;9.79904;-5.20625;132.82500;10.93750
2.46257;0.13908;9.83320;-5.64375;136.80624;10.45625
2.44183;0.15677;9.83076;-5.16250;139.21249;11.63750
2.37473;0.13115;9.83381;-5.55625;140.91875;11.06875
2.41743;0.14274;9.83503;-5.11875;143.63126;9.88750
2.39059;0.12993;9.83503;-6.03750;146.12500;11.85625
2.32227;0.12505;9.83991;-5.46875;148.48750;11.24375
2.36375;0.15677;9.83808;-5.46875;150.19376;9.23125
2.29360;0.12688;9.86370;-5.55625;152.51250;12.33750
2.27835;0.14091;9.87834;-5.25000;154.00000;10.63125
2.30275;0.14213;9.86065;-5.42500;156.88750;11.37500
2.20820;0.10309;9.84723;-4.94375;158.76875;10.89375
2.23626;0.17934;9.85516;-5.86250;162.57500;10.67500
2.19600;0.14640;9.90030;-6.08125;163.97501;11.11250
2.14354;0.08967;9.88383;-5.90625;165.68124;10.63125
2.11548;0.12932;9.91311;-6.12500;167.64999;10.76250
2.12951;0.13298;9.91311;-5.86250;169.61874;11.20000
2.06851;0.12688;9.89542;-5.95000;171.01875;11.33125
2.04594;0.10980;9.90213;-5.42500;172.94376;10.71875
2.04167;0.11102;9.90823;-5.77500;174.30000;10.15000
2.01849;0.15006;9.95154;-6.21250;177.31876;10.93750
1.95017;0.10370;9.94056;-6.08125;177.66875;11.11250
1.95688;0.14030;9.96252;-5.90625;179.81250;10.45625
1.93309;0.14335;9.97350;-6.08125;181.56250;11.28750
1.86599;0.10797;9.96984;-6.34375;183.13750;10.10625
1.84403;0.09516;9.97228;-7.30625;184.88750;11.02500
1.81780;0.08479;9.93812;-6.38750;185.36874;10.41250
1.81231;0.15982;9.90701;-6.08125;186.68124;9.80000
1.79279;0.12017;9.94666;-6.51875;187.99374;11.28750
1.77205;0.11407;9.95154;-6.08125;189.30624;9.97500
1.74338;0.14945;9.98387;-6.73750;190.83749;10.67500
1.65798;0.05795;10.05097;-7.21875;193.24374;10.76250
1.64639;0.11834;10.01864;-7.56875;195.30000;10.36875
1.60491;0.10675;9.97411;-7.08750;198.31876;11.06875
1.59088;0.09699;10.01010;-6.47500;199.80624;9.80000
1.55123;0.11956;10.03572;-7.35000;202.25626;10.28125
1.51707;0.10248;10.02779;-6.78125;204.35625;10.54375
1.48901;0.09089;10.01986;-6.51875;206.50000;10.36875
1.45607;0.11834;10.02413;-6.82500;207.02499;10.36875
1.44387;0.12749;10.02840;-7.13125;209.38750;10.15000
1.39812;0.09150;10.03389;-7.30625;210.35001;10.50000
1.33773;0.09821;10.03816;-7.56875;211.35625;9.84375
1.33834;0.11834;10.03023;-7.08750;212.18750;9.66875
1.29808;0.10553;10.04426;-7.30625;213.71875;10.15000
1.26941;0.12688;10.05646;-7.30625;215.29375;11.02500
1.23281;0.12078;10.08452;-7.17500;215.25000;9.23125
1.16693;0.08235;10.08391;-7.30625;217.00000;9.80000
1.16266;0.13115;10.04975;-7.13125;216.86874;10.71875
1.08824;0.07442;10.09367;-6.91250;217.43750;10.76250
1.10593;0.14213;10.07842;-6.69375;217.56876;8.26875
1.04798;0.10126;10.12722;-7.39375;218.79375;10.63125
1.02053;0.07076;10.09550;-7.91875;219.40625;9.88750
1.00162;0.10675;10.07110;-7.17500;219.80000;9.66875
0.97356;0.13786;10.04365;-7.39375;220.19376;10.58750
0.93940;0.11407;10.07720;-8.05000;222.07500;9.88750
0.90463;0.12749;10.11197;-8.26875;223.56250;11.06875
0.84058;0.08845;10.05951;-6.78125;224.39375;9.14375
0.81923;0.10858;10.05707;-7.13125;225.05000;10.10625
0.76311;0.07808;10.07476;-6.95625;228.02499;10.10625
0.73017;0.12505;10.10526;-7.83125;229.29375;9.36250
0.66917;0.06466;10.08757;-8.05000;230.69376;10.10625
0.64416;0.07991;10.11929;-7.39375;232.53125;9.84375
